COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,MIN_FLUCTUATION_RATE,MAX_FLUCTUATION_RATE
12,212,481.25,1900.0,985.7361111111112,0.9176427554356404,1.1175438209047652
13,212,503.75,1636.25,955.5801091269841,0.9163139863365904,1.1821727206153925
14,212,593.75,1453.75,876.24644510582,0.7891773846067184,1.0837285648123889
15,212,456.25,875.5,612.7760416666666,0.6711122849155365,0.8046493978994693
16,212,454.0,1475.0,684.2046130952381,1.0088711837859308,1.2408377908468033
17,212,518.75,1465.0,786.7584325396825,1.0589518667281987,1.2472617240474306
18,212,433.25,1034.5,737.9435763888888,0.8942807929765916,1.0672725067307594
19,212,485.375,1451.25,775.4525049603175,0.9444440928902381,1.1687875933942868
20,212,512.5,1647.5,923.6955605158729,1.0082631357580099,1.4648389017611247
21,212,550.0,2412.5,1223.2921626984128,1.0629463679547952,1.4767447264511973
22,212,450.0,2350.0,1133.7265873015874,0.7908915154971982,1.0532130889171938
23,212,406.25,1775.0,1009.518890542328,0.8438169544190819,1.025815635119678
24,212,368.75,1547.5,1068.6233878968253,0.9460250946266363,1.2185586212362587
25,212,356.25,1770.0,1081.798611111111,0.9047451273868102,1.1070346351188383
26,212,475.0,1885.0,1117.5307539682537,0.9414800967340452,1.1537611324398078
27,212,508.5,2278.75,1264.9159722222223,1.0235794874196218,1.2229627461896921
28,212,550.25,2253.75,1268.868923611111,0.968619341550801,1.1071918298236396
29,212,633.75,1991.25,1183.1006944444446,0.8771744828685062,1.079576877580829
30,212,711.0,1866.25,1147.1279761904761,0.918287909077936,1.0531180763925085
31,212,700.0,1728.75,1036.5942460317463,0.816569414698541,1.0013399914548966
32,212,634.5,1150.0,812.858382936508,0.7340399736592168,0.8856711759671841
33,212,582.0,1237.5,773.8607142857144,0.8873403273420681,1.0160417241860746
34,212,581.25,1462.5,837.0587797619047,0.9773063544375252,1.1729294605835352
35,212,581.25,1550.0,932.2025462962962,1.0153909935799796,1.2722114747350295
0,213,1775.0,4090.0,2713.539880952381,1.0461306136929263,1.2757013585415133
1,213,1725.0,3975.0,2603.0084325396824,0.8860686207008214,1.0394507622228606
2,213,1750.0,4342.5,2889.8869047619046,1.0175010994025853,1.1928359750086495
3,213,1525.0,4817.5,3007.719494047619,0.9515948060079391,1.1369162801006585
4,213,1725.0,5432.5,3144.006944444445,0.9535211872515297,1.1480850724593334
5,213,1700.0,5312.5,2894.9249999999997,0.8600282736088921,1.0223370940536263
6,213,1625.0,5405.0,2830.4206349206347,0.8378196128625094,1.0631163989130281
7,213,1450.0,3410.0,2374.660714285714,0.8069835783112363,0.9964082888478267
8,213,1625.0,3047.5,2294.4199735449733,0.9182371887150017,1.0142102357271001
9,213,1725.0,3425.0,2564.46626984127,1.0355241284425418,1.256494955669072
10,213,2050.0,3275.0,2706.073660714286,0.9827590009777286,1.1631979124756822
11,213,1700.0,3335.0,2633.2906746031745,0.8935228203753479,1.052684719995477
12,213,1650.0,3900.0,2708.486111111111,0.9631081686650328,1.099320517536951
13,213,1825.0,3820.0,2727.646329365079,0.9446364574552907,1.0669314893918578
14,213,1875.0,3795.0,2872.514880952381,0.9723053517142023,1.1701612378571857
15,213,2025.0,4500.0,3010.711805555555,0.9734847368901166,1.1843269009189739
16,213,1975.0,4275.0,2984.3204365079364,0.9097619807953207,1.083109176904294
17,213,2325.0,5545.0,3843.5540674603176,1.1305166035789072,1.4644503267697626
18,213,2800.0,13110.0,5740.515873015873,1.123385491996996,1.7752301931072765
19,213,3475.0,13410.0,7295.540674603174,1.0867634664227965,1.4816129112882281
20,213,3520.0,14650.0,8046.342592592594,0.938489537760614,1.4005891096439491
21,213,6475.0,14640.0,10452.581845238095,1.1597219340310305,1.6940400623484748
22,213,8727.5,18050.0,13507.269841269843,1.115760121841496,1.43256299160649
23,213,7832.5,20442.5,13886.383101851854,0.8723504670216027,1.1080449292775558
24,213,6750.0,22470.0,13173.923611111111,0.8224199272186015,1.0698569105642106
25,213,5965.0,17540.0,9897.611111111111,0.6915191396247252,1.0258651534938532
26,213,3310.0,15550.0,7883.676091269841,0.6529891089297034,0.9785302121862735
27,213,2695.75,8187.5,4654.57986111111,0.4828120863749592,0.7357115774421672
28,213,2172.25,7175.0,3965.409970238095,0.741938982707551,0.9947328649785253
29,213,2272.25,6885.0,3532.289021164021,0.7840119845346024,1.0147738063655785
30,213,1841.5,5500.0,2792.263888888889,0.7062500585781185,0.931403871947297
31,213,1745.0,3312.5,2355.5721726190477,0.7912019072093681,0.919923225118748
32,213,1491.0,2818.25,2152.8283730158732,0.8419550309960436,0.9828027427742737
33,213,1490.5,3197.5,2216.7960317460315,0.9548956773269816,1.106676441138519
34,213,1650.0,3920.0,2310.0662202380954,0.9676321051965006,1.1870767039533152
35,213,1675.0,3710.0,2467.060185185185,0.9434773583928456,1.2470451002426477
0,214,2675.0,10205.0,5744.753968253968,1.0893408667678461,1.3100557077788677
1,214,2575.0,7712.5,5557.434027777777,0.8968511849916236,1.0551086039229625
2,214,2325.0,7175.0,4908.734623015874,0.803683587559477,0.9942750617890747
3,214,1962.5,5605.0,3870.53373015873,0.7226681156787728,0.8898202076404167
4,214,1987.5,5375.0,3478.8657986111116,0.7995613114776968,1.0301852552679638
5,214,2012.5,5016.25,2902.8840277777776,0.7966426011983582,0.9620317062916146
6,214,2234.375,7026.25,3408.8492063492063,1.016753139767429,1.3232851619460488
7,214,2100.0,3726.25,2700.3229166666665,0.7764849344359765,0.9459403520133011
8,214,2075.0,4720.0,2987.973214285714,0.9295893597054334,1.3173396199775407
9,214,1925.0,5285.0,3339.151785714286,0.9831134604388364,1.2182679511370547
10,214,2118.75,4650.0,3174.460193452381,0.885378232584709,1.083418051978822
11,214,1750.0,4032.5,2910.3603670634925,0.8304964927770699,1.02351736785083
12,214,2125.0,5020.0,3334.976388888889,1.0176689131471426,1.3940612779523534
13,214,2143.75,4375.0,3134.7890625,0.8032188588665988,1.1208005952152786
14,214,2118.75,6342.5,3318.2342923280426,0.888470675476321,1.2693616772485685
15,214,2262.5,6580.0,3672.522569444445,0.9429844209883845,1.3335480902240582
16,214,2125.0,5722.5,3700.8581349206347,0.9030095992481361,1.175389124722429
17,214,2162.5,9242.5,4708.292410714285,1.083537338556148,1.493483966752125
18,214,2656.25,19510.0,7616.321924603174,1.1408083233057984,2.020341168398316
19,214,2675.0,18825.0,8759.879712301588,0.9454149131399255,1.563473316696495
20,214,3000.0,21227.5,8677.15443121693,0.8088016775191761,1.2885833643284956
21,214,3837.5,14687.5,9753.064236111111,1.138499273628543,1.632040215125068
22,214,5487.5,17751.25,10224.847222222223,0.8891562366133368,1.343936962637269
23,214,4225.0,17250.0,9685.48900462963,0.8010012386387152,1.1746365766759101
24,214,4062.5,19275.0,11020.044642857143,0.9676854471376427,1.3665975416395277
25,214,4773.75,19050.0,10175.05902777778,0.8568767698913345,1.2346762795654305
26,214,3245.0,16375.0,7897.914434523809,0.6435798051725823,1.1047281515441745
27,214,2425.25,11331.25,6000.609722222222,0.6033957179703626,0.8546096068298876
28,214,2188.5,13175.0,6421.966517857142,0.8904297751063863,1.2998499210410548
29,214,2290.625,15933.75,6261.084697420635,0.8484438872266574,1.1428786283701777
30,214,2182.75,8637.5,3584.202876984127,0.5782172826856566,0.7950425972528437
31,214,1901.75,6453.75,3317.8952132936506,0.804528159026939,1.0436276645978932
32,214,2106.0,6855.0,3384.5767609126983,0.8946124348026153,1.1643350982849183
33,214,2262.5,4145.0,3348.703869047619,0.9780066726034353,1.1238105759786203
34,214,2262.5,6016.25,3700.467633928571,0.9767456600801694,1.2614057364082985
35,214,2887.5,8885.0,4779.6556712962965,1.0238136251132073,1.6075265652919635
0,215,920.0,2282.25,1516.7575396825398,1.0596966484013974,1.2410104936194795
1,215,1050.0,2580.0,1559.5409226190477,0.9656074301673813,1.133796568477704
2,215,1050.0,2691.5,1771.3363095238094,1.0296692955952935,1.2017887386050932
3,215,1075.0,2680.0,1836.2405753968253,0.9812361722148107,1.1131950027364221
4,215,1100.0,2510.0,1857.5847222222221,0.9761006252528674,1.1067775750179398
5,215,1125.0,2333.0,1739.7847222222224,0.9034366244728812,0.9772790465647839
6,215,906.25,2805.75,1738.9960317460318,0.9326727795139904,1.0608652492840003
7,215,987.5,2428.25,1703.3467261904761,0.9511340238026537,1.0462965444846848
8,215,1100.0,2198.25,1657.7916666666667,0.9242801592865169,1.067669307799545
9,215,1025.0,2195.5,1603.232142857143,0.8977178813352961,1.0338817016741486
10,215,912.5,1979.0,1442.3779761904761,0.8295230723115151,0.9662055375227093
11,215,1137.5,1620.5,1361.2127976190475,0.9040066242725288,0.9838944067499055
12,215,1012.5,1733.0,1298.0944444444444,0.8971550889472321,1.0370430240044548
13,215,1000.0,1675.0,1252.1557539682542,0.8927660869836386,1.0309091377675774
14,215,1037.5,1679.0,1272.4470899470898,0.9531846616880127,1.0765068767729722
15,215,1035.0,1669.0,1248.0434027777778,0.924290461059503,1.0184526887512788
16,215,987.5,1733.0,1308.4930555555557,0.9821961935688424,1.1181326243279581
17,215,962.5,2376.0,1609.1664186507935,1.0320533397801686,1.3335981802848187
18,215,1095.5,3705.0,1942.6150793650793,1.0136840954702728,1.3497934038647819
19,215,1125.0,3980.0,2291.044890873016,1.010177427357718,1.3934949395411964
20,215,1325.0,4267.5,2134.080439814815,0.841408760318191,1.161095366170368
21,215,1712.5,4102.5,2451.922619047619,1.0794111445485095,1.512924097542551
22,215,1804.0,4777.5,2859.8547619047617,1.022704355527699,1.3415434813150977
23,215,1600.0,5095.0,2447.549107142857,0.7248307185443142,1.1230033425225545
24,215,1475.0,4602.5,2600.7068452380954,0.9177124699564926,1.2797145815147595
25,215,1475.0,3490.0,2421.323611111111,0.8483130143184678,1.169750268073417
26,215,1362.0,3422.5,2022.427678571429,0.7122910560035368,0.9713933007451306
27,215,1125.0,2150.0,1573.5673611111113,0.7224493156990889,0.8585152966599677
28,215,933.0,2650.0,1542.858630952381,0.8580337183871644,1.1185657599930396
29,215,882.75,2599.75,1452.2943948412696,0.8770731242296725,1.0503829647369463
30,215,749.5,2004.0,1241.845734126984,0.8068605708100276,0.9621708287556571
31,215,749.5,2016.5,1206.8531746031745,0.918281238167472,1.0153749945661257
32,215,799.5,2334.75,1243.6808035714284,0.9501440907429944,1.0874619403731096
33,215,753.75,2060.5,1289.115873015873,0.9639427204346109,1.1391302613670649
34,215,870.25,2365.75,1377.498015873016,1.024114758002786,1.1082656369558705
35,215,961.75,2397.25,1509.5,1.026718990022598,1.2439873091629738
0,221,6324.0,20800.0,13987.057142857142,0.9768366256203037,1.0316633165907085
1,221,6384.0,21800.0,14301.103174603175,0.9857438115459239,1.0525263634834892
2,221,6384.0,22100.0,15262.760582010582,1.047130920232256,1.1477565362429156
3,221,6834.0,20880.0,15877.988095238094,1.0128317439206964,1.0993819888301137
4,221,8874.0,28280.0,17357.794444444447,1.0354325198342293,1.2521662661167248
5,221,14870.0,38230.0,20293.88888888889,1.1060478400391973,1.2114227343200066
6,221,14600.0,34570.0,19411.349206349205,0.9324437034399297,1.0103469897407436
7,221,14300.0,24100.0,17769.68253968254,0.9201560198834201,0.9887756189957754
8,221,14700.0,21100.0,17627.103174603177,0.9678707032591518,1.0237543837575058
9,221,15000.0,20880.0,17787.14285714286,0.9891911598184701,1.0351687324045276
10,221,14800.0,20820.0,17147.35119047619,0.9067600157775774,1.0167769706857646
11,221,13600.0,19140.0,16163.829365079364,0.9035732510384972,0.9987228596278183
12,221,12700.0,21500.0,17545.027777777777,1.0360827195520945,1.1408310064308151
13,221,13430.0,21160.0,16696.240079365078,0.9294776324224391,0.983789005570916
14,221,12510.0,19860.0,16206.9708994709,0.9010993105985596,1.0314484518047486
15,221,11550.0,18620.0,14629.444444444445,0.8680957019242489,0.9374463766636355
16,221,11700.0,16590.0,13992.37103174603,0.9035883604860625,1.0216992166718188
17,221,12980.0,18350.0,15445.456349206348,1.0470324809733735,1.1883576661992137
18,221,12100.0,23190.0,16721.974206349205,0.972930769815982,1.173697896906089
19,221,12800.0,23160.0,17329.05753968254,0.9574400041838325,1.133770845335467
20,221,11990.0,25450.0,18773.86904761905,0.9819208760644313,1.1893728038398816
21,221,14060.0,29830.0,21196.27976190476,1.046520220725603,1.1756745626260525
22,221,14060.0,30780.0,21552.13492063492,0.9391060580089231,1.1242398636041588
23,221,10995.0,26197.5,20132.522486772486,0.887305135547515,1.0089065117010745
24,221,11755.0,25270.0,19074.439484126982,0.8948748152238301,1.0036042236726106
25,221,12100.0,21540.0,17295.753472222223,0.8764647366962922,0.9522019730749456
26,221,10605.0,20837.5,15100.267857142857,0.822371313991839,0.9660616441393474
27,221,9180.0,19200.0,13865.270833333334,0.8790434535602188,0.9867442336735097
28,221,8160.0,17100.0,12962.140376984127,0.9058176713004001,0.978905624571223
29,221,5860.0,15770.0,11964.02447089947,0.8811774174422422,0.9725631334912448
30,221,5860.0,15300.0,11735.391865079364,0.9380424319216747,0.9957920786375799
31,221,5990.0,19400.0,13264.30357142857,1.0300529279871264,1.2372280846594437
32,221,7127.0,19200.0,14386.03869047619,1.0260564482532148,1.1333697734261594
33,221,6970.0,18400.0,14591.702380952382,0.9832277036379011,1.0556613088733773
34,221,7420.0,18000.0,14602.539682539682,0.9717115562453548,1.0530393932842805
35,221,7130.0,19900.0,15089.467592592591,0.9878377759865559,1.0681943645432013
0,223,1092.7766666666666,2487.7083333333335,1661.477029100529,1.0348998317851714,1.282303046356889
1,223,1201.6683333333333,3265.9166666666665,1928.4038260582008,1.0702161648091142,1.2830188861784564
2,223,1533.89,3003.2916666666665,2137.8037013888893,1.0454322214350567,1.215458013011633
3,223,1570.0,2845.4466666666667,2026.0527430555555,0.8697004699356263,1.0665429785785485
4,223,1338.3316666666667,2848.4166666666665,1748.8468842592592,0.7737987994549042,0.9506568402747263
5,223,1167.2216666666666,3096.8633333333332,1677.4476759259262,0.8573895941649204,1.0081432787603601
6,223,1122.225,2848.75,1487.1667592592592,0.8325616173389201,1.0288757355997828
7,223,1020.5533333333332,1811.4883333333337,1345.1491236772486,0.8314990805166259,1.0035192826582644
8,223,671.6666666666666,1989.111666666667,1276.445523037919,0.8553350653964005,1.0182888405607127
9,223,661.11,1714.155,1048.5616600529102,0.7561093920253007,0.9217446888989044
10,223,561.665,1231.6783333333333,931.9167539682539,0.8441767141690407,0.9744628786496966
11,223,582.7800000000001,1277.64,854.4399437830689,0.8559086484890998,1.0177825656470316
12,223,497.22166666666664,1172.5566666666666,840.6333611111112,0.8903012799324118,1.0819208112560803
13,223,457.5,1031.8333333333333,761.1382953042327,0.7955634789739051,1.0461840175680281
14,223,510.5566666666667,1494.89,823.9717680776015,0.9203984335708517,1.26948001550339
15,223,436.11,1474.485,771.5356458333334,0.8530532638778974,1.1039404848393835
16,223,532.2233333333334,997.6683333333334,733.1726306216932,0.9184202014124708,1.1406602887778874
17,223,518.3316666666666,1413.9433333333334,811.1966154100528,0.9456793270240741,1.2541118907495132
18,223,540.0016666666667,2662.89,1148.1821097883599,1.0459564327460371,1.6358261884574352
19,223,632.555,2479.89,1116.0415873015872,0.8230393867695849,1.2189935720325555
20,223,594.2233333333334,2570.9466666666667,1052.6523787477954,0.800515695062968,1.3059213116700377
21,223,716.1133333333333,1747.9433333333334,1134.2599338624339,0.9341477700330408,1.4724403891590994
22,223,838.3333333333334,2766.9983333333334,1510.434425925926,1.1435760135891362,1.5205685083373688
23,223,641.11,1954.5016666666668,1295.6037555114638,0.705665147812669,1.0843142010833697
24,223,680.5583333333334,2064.1666666666665,1433.3554282407406,0.9280236749644212,1.2415221335788178
25,223,653.3333333333334,1816.725,1097.5595115740741,0.6695297832278616,0.9250268664604518
26,223,747.2216666666667,2750.3333333333335,1284.4040972222222,0.931370517855154,1.3816039675349014
27,223,692.7233333333334,1616.71,1041.357675925926,0.781785833300221,1.0043622261821847
28,223,578.555,2012.996666666667,1155.043655753968,0.9630675199414407,1.362846233986794
29,223,610.1133333333333,2369.6683333333335,1094.7158074294532,0.8629895891387943,1.0497449585680945
30,223,569.9983333333333,1771.055,1003.4262466931217,0.9065408284388377,1.021586266495537
31,223,637.7783333333333,1988.21,1188.5726041666667,1.0573469371818762,1.2721142781060493
32,223,758.3333333333334,2091.1433333333334,1350.5920502645504,1.0057812408237534,1.4305481638686242
33,223,1002.2783333333332,1891.1683333333333,1371.683488095238,0.9907943802494875,1.115550782810037
34,223,1073.888333333333,1935.0766666666668,1385.5975446428572,0.9277294020310395,1.1350782373934674
35,223,1113.2216666666666,2481.598333333334,1652.454247685185,1.0943486115927978,1.3178924155321468
0,224,915.0,2233.5,1493.0624206349205,0.9769272820378183,1.1377967386704884
1,224,955.0,2441.25,1770.362003968254,1.0776374774631203,1.2881320066675723
2,224,1067.5,2760.0,1842.8320105820105,0.9723231980671513,1.157327924264502
3,224,992.5,2997.0,2047.9422123015872,0.9471252032664023,1.2186901975289137
4,224,950.0,3875.0,1836.233888888889,0.7978467963285923,0.976902815550456
5,224,920.0,4342.5,1788.5472222222224,0.8895822876133314,1.0509129044636607
6,224,875.0,2848.0,1684.5892857142856,0.9005741972379303,1.1352305595932832
7,224,875.0,2512.5,1621.9097222222224,0.8888778504076759,1.0892312637633668
8,224,735.0,2527.5,1478.8710317460318,0.8032239329682834,1.0840487288400884
9,224,590.0,1561.0,1088.536011904762,0.6831649933074343,0.83897601385639
10,224,590.0,1407.5,917.9223958333332,0.7922423093560518,0.95930334221176
11,224,492.5,1712.25,837.4544146825397,0.8135584004233589,1.0869760736493481
12,224,556.25,1991.0,900.1702777777778,0.9598470219156687,1.2555552529199387
13,224,438.75,2001.75,961.2576140873015,0.9251203622162313,1.378597290368311
14,224,522.5,2916.5,1363.9392195767198,1.149781505196924,1.7024087591881345
15,224,620.0,2211.5,1001.5635416666668,0.7384436746423683,0.9870900166773066
16,224,620.0,1204.05,789.4755952380951,0.7593692596260322,0.9576356938524716
17,224,547.5,1719.0,831.9109871031745,0.9111663252096435,1.1962400824562174
18,224,605.0,3325.5,1152.3125496031746,0.9920338974230315,1.5029827436694865
19,224,514.4499999999999,2241.75,960.6773313492064,0.7799322383170072,1.1704071290475893
20,224,477.5,2855.5,1139.2820849867726,0.937967043286572,1.5296720084587692
21,224,624.325,3933.0,1527.7155257936508,1.1147792576612312,2.0946509654784458
22,224,847.5,5272.25,2226.8103968253968,1.1920919933151721,1.6131206765346333
23,224,807.5,4817.25,1829.529877645503,0.7955020905826404,1.1925644975906557
24,224,907.5,2955.0,2065.6964285714284,0.9845980710520452,1.5550431640367834
25,224,937.5,2960.0,1834.1125000000002,0.7634264631483023,1.1222527064385575
26,224,774.375,2325.25,1500.5692460317462,0.684522902448967,1.059405784146808
27,224,686.0,2341.5,1272.460277777778,0.775179384602462,0.9736575113522951
28,224,551.3,3113.25,1523.9277777777777,1.0155234005947886,1.5354615709195805
29,224,625.15,3362.25,1497.1025297619046,0.9245536598473176,1.1016436967383434
30,224,612.9,2336.25,1269.8148313492063,0.7862115253265604,0.993259797308412
31,224,660.9,2746.75,1290.109771825397,0.9315706317172078,1.1158352761013557
32,224,727.75,2056.25,1190.7016865079365,0.8886099803819963,1.0939456627070208
33,224,915.0,2066.25,1280.04126984127,1.0204121752795816,1.1855978969292584
34,224,945.0,1851.25,1327.704861111111,0.9473874336733354,1.2078594793053135
35,224,950.0,2177.5,1489.7185185185183,1.0320789525095615,1.2076521829794584
0,225,1870.0,4345.0,2861.1095238095236,0.9914966250936348,1.095060540096832
1,225,1870.0,4051.0,2947.1749999999997,0.9862770254886337,1.07726067115806
2,225,2060.0,4051.0,2929.972830687831,0.969933311363365,1.0477410381456718
3,225,2140.0,3961.0,2962.5744047619046,0.9669322384261436,1.0762988441728696
4,225,2100.0,3880.0,3053.9249999999997,0.9761207088695381,1.0964865401510915
5,225,2080.0,4040.0,3176.6000000000004,1.0156606832759774,1.060763073766686
6,225,2130.0,4030.0,3205.0238095238096,0.9584423557804057,1.0516786295912597
7,225,2170.0,4480.0,3336.5158730158732,0.9895407629617688,1.102060584544688
8,225,2330.0,4660.0,3410.595238095238,0.9819297891786741,1.075081815036646
9,225,2390.0,4510.0,3242.0992063492067,0.9138812199653161,1.0018953224618465
10,225,2237.0,4080.0,3028.0446428571427,0.8960821354926239,0.9837396277131653
11,225,1870.0,3880.0,2774.2242063492063,0.8583767717172256,0.9818773342032191
12,225,1905.0,3060.0,2453.9,0.8404783216648478,0.9661183611999773
13,225,1555.0,2676.0,2157.768253968254,0.8294189290560524,0.9279761084472155
14,225,1455.0,2522.0,1906.60753968254,0.8289380420938052,0.9671338474891961
15,225,1460.0,2632.0,1867.663888888889,0.8888217776919363,1.0779377619601442
16,225,1310.0,2772.0,1868.8613095238095,0.9505834385793256,1.061869844923407
17,225,1445.0,2768.0,1886.8706349206348,0.9416988936434448,1.0867901707501848
18,225,1425.0,3002.0,1950.064285714286,0.9252094509394851,1.1422457207761756
19,225,1520.0,3510.0,2295.9771825396824,1.0742346647937,1.35335556246417
20,225,1500.0,3962.0,2466.67328042328,1.0001489005429742,1.149072781676075
21,225,1480.0,3910.0,2392.6190476190473,0.9065973848802827,1.025921924045358
22,225,1700.0,3412.0,2426.577777777778,0.9979459238720892,1.1247473863973612
23,225,1770.0,5356.0,2933.9318121693123,1.0263047579976037,1.3615228369786934
24,225,2020.0,5644.0,3645.5029761904766,1.1542690463518304,1.3847157906790029
25,225,2080.0,5877.0,3926.430555555555,0.9842553116705037,1.1871900928371726
26,225,2519.0,6684.0,4417.696428571428,1.0251178983896734,1.2564272693722867
27,225,2635.0,6720.0,4405.7555555555555,0.9752041493959341,1.0606615596283846
28,225,2500.0,8858.0,4330.714285714285,0.8793042804227694,1.108903477683289
29,225,2539.0,7506.0,3970.8167989417993,0.8419279305689907,1.01895186279091
30,225,2830.0,5042.0,3634.0853174603176,0.9144190956264203,1.0261828111407938
31,225,2788.0,4066.0,3397.7876984126983,0.9050845608169341,0.9934847901411389
32,225,2288.0,4238.0,3139.660714285714,0.862707249617618,0.9841656048683474
33,225,2268.0,4344.0,3021.620634920635,0.927486515060937,0.9762011849586014
34,225,2073.2,4214.0,3029.1047619047617,0.9557825608783282,1.0472153153641728
35,225,2030.4,4006.0,3035.429166666667,0.9565868998447424,1.0372521353994941
0,226,10350.0,21850.0,13830.388888888889,0.8877369209462181,1.0069676830060132
1,226,9400.0,18920.0,13453.59126984127,0.9320756264800939,1.0339847092369858
2,226,9850.0,19770.0,13220.731481481482,0.9198732568059133,1.0434596683090331
3,226,9700.0,18670.0,11599.85119047619,0.8380549493966584,0.9693095041426475
4,226,7600.0,11940.0,9638.611111111111,0.7550205445393069,0.9162677009897396
5,226,7250.0,11990.0,8611.694444444445,0.8504362687500068,0.9320364609604107
6,226,6900.0,10535.0,8194.206349206348,0.9048345622816858,0.9877095577142717
7,226,6850.0,8630.0,7631.488095238095,0.9036576635034486,0.9814041010120063
8,226,6150.0,8970.0,7409.649470899471,0.9201847435671676,1.0345581466724083
9,226,5652.5,8185.0,6964.722222222223,0.8978969770186581,0.9765910180975216
10,226,5750.0,7950.0,6908.541666666667,0.9666741381624085,1.033852294880681
11,226,5322.5,8300.0,6675.1671626984125,0.9147442647801475,1.0060061890761463
12,226,5545.5,8000.0,6630.5,0.9560467461146723,1.0313601355104816
13,226,5350.0,7200.0,6317.479166666667,0.947436079438009,0.9623508521652817
14,226,0.0,0.0,0.0,0.0,0.0
15,226,0.0,0.0,0.0,0.0,0.0
16,226,0.0,0.0,0.0,0.0,0.0
17,226,0.0,0.0,0.0,0.0,0.0
18,226,0.0,0.0,0.0,0.0,0.0
19,226,0.0,0.0,0.0,0.0,0.0
20,226,0.0,0.0,0.0,0.0,0.0
21,226,0.0,0.0,0.0,0.0,0.0
22,226,0.0,0.0,0.0,0.0,0.0
23,226,0.0,0.0,0.0,0.0,0.0
24,226,0.0,0.0,0.0,0.0,0.0
25,226,0.0,0.0,0.0,0.0,0.0
26,226,0.0,0.0,0.0,0.0,0.0
27,226,0.0,0.0,0.0,0.0,0.0
28,226,0.0,0.0,0.0,0.0,0.0
29,226,0.0,0.0,0.0,0.0,0.0
30,226,0.0,0.0,0.0,0.0,0.0
31,226,0.0,0.0,0.0,0.0,0.0
32,226,12200.0,14280.0,13003.75,2.1251437637121198,2.3023629351321233
33,226,12720.0,17756.25,15496.722470238095,1.6656466075011385,1.8246406385044152
34,226,11300.0,17006.25,14477.347470238094,1.27983684686135,1.4188611921291059
35,226,10350.0,22270.0,15638.275462962964,0.983091675845369,1.1661655010163177
0,231,320.0,1297.75,637.893253968254,0.9706620385108616,1.1340856516054185
1,231,308.3,1062.5,589.3054067460317,0.8797398492431872,0.9862826033564849
2,231,329.0,865.0,570.030925925926,0.9411013441475843,1.1234202385802443
3,231,344.0,895.0,567.735119047619,0.8821722211671981,1.1859825489852327
4,231,355.0,825.5,555.7575,0.9243518060972055,1.0361672597545455
5,231,356.5,800.0,542.98,0.9300560419502787,1.0524510469094142
6,231,330.0,900.0,541.9700396825397,0.9404355492769856,1.0373903101528135
7,231,310.0,905.0,524.7005952380953,0.9079966459204399,1.024474448567039
8,231,310.0,915.0,526.988425925926,0.9494991872306713,1.0406515045201516
9,231,306.0,885.0,533.0327380952382,0.9529225177554319,1.081840093314848
10,231,339.0,915.0,553.0267857142857,0.9779974381780351,1.0993088263734785
11,231,359.5,1165.0,627.8160714285715,1.034140894693049,1.2081878058594402
12,231,429.75,1235.0,682.3555555555555,1.0495881352275587,1.1308898006130927
13,231,370.0,1172.5,671.1274801587302,0.9265127339739566,1.0321577829474238
14,231,362.75,1017.5,592.4358465608465,0.85896261198183,0.9613731141448766
15,231,350.75,736.5,554.0203124999999,0.8822227579851162,1.0602907037514924
16,231,387.5,757.0,535.0621031746032,0.8974528051380805,1.0852675231627953
17,231,397.5,776.0,576.0565476190476,0.9807327843060222,1.1682741196180988
18,231,392.5,928.0,613.6060515873015,0.9402525678325171,1.178224695549936
19,231,387.5,1073.125,674.4132440476191,0.9561158367373284,1.267458057915101
20,231,328.75,1427.0,764.2240410052909,0.9877205833084598,1.278644438872058
21,231,355.0,1434.0,896.2881944444445,1.0405437574465857,1.3101067138923463
22,231,370.0,1399.0,855.3456349206349,0.8750872105452668,1.1019884691524708
23,231,430.0,1535.0,963.1231812169311,0.9438464649819265,1.2931170344384058
24,231,475.75,1964.0,1018.8246527777778,0.9439525646402259,1.2166371964667915
25,231,458.75,1602.0,944.3340277777778,0.8841986835561001,1.004638754610543
26,231,390.5,1739.0,1011.3376984126985,0.9487565835527869,1.1885448008089088
27,231,386.5,1930.0,1008.1,0.9166805508464181,1.1193219654845135
28,231,360.5,1329.0,771.2499007936508,0.75515241205466,0.9678317848758197
29,231,430.0,1237.0,724.7669064153439,0.8498631167029144,1.0294613631655156
30,231,384.3,980.0,631.4019469246032,0.8385500202683165,0.9521728785749963
31,231,375.0,995.0,582.0033730158731,0.8494485977731259,0.9998693124625886
32,231,300.0,980.0,538.6113591269842,0.8502300751946926,0.9877599203085808
33,231,355.0,1205.0,569.4953373015873,1.0055328288381817,1.1304171399433907
34,231,342.5,1300.0,601.8762896825397,0.9560966020298713,1.1515843785664763
35,231,325.0,1242.5,651.453587962963,1.0560645033297489,1.1381548413960576
0,232,970.0,2099.0666666666666,1442.8878306878307,0.9748510352029592,1.0415091873602096
1,232,970.0,2211.9333333333334,1451.1276455026455,0.9604586900235147,1.0532520115996375
2,232,1050.0,2311.733333333333,1473.0434038800704,0.9886588724062649,1.0264284060877549
3,232,1063.3333333333333,2265.0666666666666,1458.9042989417987,0.954077563756532,1.035028470481308
4,232,1053.3333333333333,2238.4,1421.585185185185,0.9636343154375542,0.994862021744264
