,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
386,2021,7,225,3319.0,4122.0,3788.714285714286,kg
387,2021,7,226,7410.0,8440.0,7852.857142857143,kg
388,2021,7,231,366.7,437.25,397.84285714285716,kg
389,2021,7,232,1397.3333333333333,1444.0,1423.0476190476188,kg
390,2021,7,233,2091.5,2540.75,2323.0,kg
391,2021,7,241,28314.999999999996,28401.666666666668,28327.38095238095,kg
392,2021,7,242,6688.333333333333,6997.166666666667,6896.928571428572,kg
393,2021,7,243,11320.0,14340.0,13400.0,kg
394,2021,7,244,5328.0,5369.0,5351.428571428572,kg
395,2021,7,245,1778.0,1899.5,1847.2857142857142,kg
396,2021,7,246,3837.0,4247.0,4067.0,kg
397,2021,7,247,6218.333333333333,6318.333333333333,6261.190476190476,kg
398,2021,7,252,4158.666666666667,4482.666666666666,4280.952380952381,kg
399,2021,7,253,7780.0,8840.0,8282.857142857143,kg
400,2021,7,255,5546.0,8549.0,7060.428571428572,kg
401,2021,7,256,6022.0,6702.0,6314.0,kg
402,2021,7,257,3553.125,3965.0,3670.8035714285716,kg
403,2021,7,258,6920.0,7020.0,6990.0,kg
404,2021,7,422,4809.0,5997.0,5424.0,kg
405,2021,7,312,17961.666666666664,17973.333333333332,17964.999999999996,kg
406,2021,7,313,12063.703703703703,12063.703703703703,12063.703703703704,kg
407,2021,7,314,13566.666666666668,13611.116666666667,13598.416666666668,kg
408,2021,7,315,3233.5,3558.5,3373.5,kg
409,2021,7,316,2022.6,2339.2,2178.8571428571427,kg
410,2021,7,317,3623.0,4093.0,3839.5714285714284,kg
411,2021,7,411,5920.0,5980.0,5945.714285714285,kg
412,2021,7,412,5038.0,5104.666666666666,5066.5714285714275,kg
413,2021,7,415,3767.833333333333,5433.333333333334,4822.547619047619,kg
414,2021,7,418,2016.9230769230771,2147.6923076923076,2100.439560439561,kg
415,2021,7,419,4115.0,4135.0,4117.857142857143,kg
416,2021,7,420,1812.5,1960.0,1910.357142857143,kg
417,2021,7,421,3212.222222222222,3245.5555555555557,3226.3492063492063,kg
418,2021,7,424,3978.823529411765,3978.823529411765,3978.8235294117653,kg
419,2021,7,425,13728.0,13728.0,13728.0,kg
420,2021,7,428,7164.0,7604.0,7484.0,kg
421,2021,8,111,2850.5,2869.0,2857.8125,kg
422,2021,8,112,3220.0,3225.0,3220.625,kg
423,2021,8,141,5440.0035714285705,5471.908333333333,5459.705952380952,kg
424,2021,8,142,9732.5,9732.5,9732.5,kg
425,2021,8,143,13924.583333333334,13982.916666666666,13962.395833333336,kg
426,2021,8,144,4250.0,4250.0,4250.0,kg
427,2021,8,151,4099.0,4279.0,4209.75,kg
428,2021,8,152,1388.0,1581.0,1472.5,kg
429,2021,8,211,954.5,1044.0,1005.5,kg
430,2021,8,212,593.0,891.5,726.5,kg
431,2021,8,213,1990.5,2285.75,2129.5,kg
432,2021,8,214,2637.75,2833.75,2720.21875,kg
433,2021,8,215,1879.0,2104.0,2032.125,kg
434,2021,8,221,17490.0,19190.0,18240.0,개
435,2021,8,222,7466.0,7820.0,7565.125,kg
436,2021,8,223,1053.5533333333333,1242.1083333333333,1154.7775,개
437,2021,8,224,1202.0,1644.0,1432.75,kg
438,2021,8,225,3339.0,3899.0,3585.0,kg
439,2021,8,226,6150.0,7630.0,7032.5,kg
440,2021,8,231,352.5,407.5,384.375,kg
441,2021,8,232,1404.0,1610.6666666666667,1465.9166666666665,kg
442,2021,8,233,2053.0,2381.5,2156.375,kg
443,2021,8,241,28314.999999999996,28349.999999999996,28319.374999999996,kg
444,2021,8,242,6021.833333333333,6868.833333333333,6602.312500000001,kg
445,2021,8,243,14270.0,14900.0,14658.75,kg
